Datetime,Tweet_Id,Content,Language,Username,User_id,User_location
2019-10-24 17:52:56+00:00,1187426765414768641,Aaron Paul Surprises Fans at El Camino: A Breaking Bad Movie Screening | #Netflix - https://t.co/95dmBlqgg8 #Streaming https://t.co/8OzQzshzpK,en,Phase9tv,3080914995,
2019-10-24 16:16:35+00:00,1187402516755038209,Aaron Paul Surprises Fans at El Camino: A Breaking Bad Movie Screening | Netflix https://t.co/UjrWi7gfFE #Movie #Video #Trailer #VOD #Netflix,en,MoviesVOD,975814405,
2019-10-23 20:31:33+00:00,1187104292424957952,Do I need to watch the #BreakingBad series to be able to watch El Camino : the breaking bad movie? 🧐 #Netflix,en,sheeen2020,1095226738219646976,United Kingdom
2019-10-23 17:23:40+00:00,1187057009029332992,Time to watch the Breaking Bad movie. #ElCaminoMovie #Netflix,en,OilersJohn,254722004,Quarantine
2019-10-23 10:25:10+00:00,1186951690274168832,"📣 New Podcast! ""El Camino: A Bad Movie, In The Tall Grass"" on @Spreaker #breakingbad #inthetallgrass #netflix #staffianking #steffanking #stephanking #stephenking #stevenking #whattowatch https://t.co/OHI9pCQju2",en,TheNetEx,825195327900749824,NETFLIX
2019-10-22 06:12:36+00:00,1186525743788056576,'El Camino: A Breaking Bad Movie' nabbed 6.5 million views in three days https://t.co/chh5oCCSwU #internet #tecnologia #netflix record per #elcamino,en,MuseCOM,17192601,Italy
2019-10-22 01:46:55+00:00,1186458884178882560,Krysten Ritter posing with the black El Camino at the Los Angeles movie premiere of El Camino: A Breaking Bad Movie. Have you checked out the film on Netflix yet? #ExperientialEvents #MoviePremiere #ElCamino #Netflix #SwisherProductions #KrystenRitter 📷 Line 8 Photography https://t.co/MIVEQADBKg,en,1540production,1616147442,"Los Angeles, CA"
2019-10-21 19:13:47+00:00,1186359944938954752,"The new review episode is up! We cover El Camino: A Breaking Bad Movie, In The Tall Grass, and season 3 of @bigmouth, all on @netflix. Download today! #podcast #review #discussion #netflix #breakingbad #elcamino #inthetallgrass #bigmouth3 https://t.co/Ei2SP219uY",en,QueuedUpPodcast,916065623842603008,"Virginia, USA"
2019-10-21 17:53:06+00:00,1186339640858406913,'El Camino: A Breaking Bad Movie' nabbed 6.5 million views in three days https://t.co/CzCcniN8nX #Netflix #MashableVideo,en,MP4TEC,704312221552214016,
2019-10-20 20:05:13+00:00,1186010501467295746,About to watch El Camino: A Breaking Bad Movie #Netflix,en,LicoriceHazel,16238917,"Bristol, UK"
2019-10-20 16:12:21+00:00,1185951899553583106,"El Camino: A Breaking Bad Movie (2019) - IMDb - https://t.co/CKXpQTksVm

7/10

Very well done, and provides some closure to multiple characters. While not exactly necessary, BB/BCS fans will appreciate it #AMC #Netflix",en,Rillest75,54318111,"Pittsburgh, PA"
2019-10-19 22:46:10+00:00,1185688619480244224,I just published El Camino: A Breaking Bad Movie — Review #Netflix #BreakingBad  https://t.co/LRwJ0j34MG,en,themovieidiot,1095804978491465729,
2019-10-19 21:26:43+00:00,1185668624100577281,A this El Camino Breaking Bad movie was good #Netflix,en,jasodatdude,59250561,"Chicago, IL"
2019-10-19 20:09:51+00:00,1185649282013188096,'El Camino: A Breaking Bad Movie' Review: The ‘Breaking Bad’ epilogue we didn’t know we needed @DelaliBessa | #Netflix ★★★★½ https://t.co/LDYUJN6wyu https://t.co/ksCE9dOsrH,en,cultjer,237796056,
2019-10-19 13:34:46+00:00,1185549853134331904,El Camino: A Breaking Bad Movie https://t.co/7rQEnPOi3Q #elcamino #breakingbad #tvserie  #review #netflix #cinema,en,bmoviesheroes,53109732,Athens
2019-10-19 03:12:12+00:00,1185393180767854592,Who watched the ‘Breaking Bad’ movie? All the young #Netflix dudes. #breakingbad #audiences #pinkman2019 #shumtech #shumaud #mediaownership #data #research #shumdiss #television #series #ElCaminoMovie https://t.co/pbkXX7Vv3u,en,monrodriguez,9192272,"Sheffield Hallam University,UK"
2019-10-18 22:21:00+00:00,1185319899700195328,El Camino Breaking Bad Movie Has 8 Million Views So Far https://t.co/U9o29P5PDj #breakingbad #elcamino #netflix https://t.co/JCMciWlD5L,en,animesuperhero0,15575381,New York
2019-10-18 19:18:02+00:00,1185273852710006784,Well I did not see that ending coming?!! Not a bad movie.... Not too shabby at all. #Eli #Netflix,en,cesca_uk,167901828,UK
2019-10-18 16:25:39+00:00,1185230471053152256,"“…he is a master cook…and there will need to be payback for the people Walter killed.” Bradley Gibson sees that actions have consequences, even after you die, in El Camino: A Breaking Bad Movie.
https://t.co/fskNjRmXAc #ElCaminoMovie #Netflix #ElCaminoABreakingBadMovie https://t.co/BTGdcOp7SP",en,FilmThreat,14234532,"Los Angeles, CA"
2019-10-18 16:14:40+00:00,1185227708835516417,"MPN Newsletter, October 18: 'Toy Story 4' Tops DVD, Blu-ray Charts; 'Breaking Bad' Movie Nabs 6.5 Million Viewers; Video Game Sales Drop - https://t.co/ZzOsobRWWc #ToyStory #ToyStory4 #Woody #BuzzLightyear #DVD #Bluray #Netflix #ElCamino #BreakingBad #NintendoSwitch https://t.co/Xoez5sinkS",en,MediaPlayNews,29526832,
2019-10-18 15:50:15+00:00,1185221560883384320,Aaron Paul Breaks Down a Scene from Breaking Bad Movie | El Camino | Shot By Shot | #Netflix - https://t.co/DT1bvqpBfH #Streaming https://t.co/CS680ih07P,en,Phase9tv,3080914995,
2019-10-18 14:37:25+00:00,1185203234366984192,"#pinkman #jessepinkman #jesse #bitch #Heisenberg #walterwhite #ElCamino #ElCaminoABreakingBadMovie #breakingbad #netflix .@NetflixNL .@NetflixBeNL
 Aaron Paul Breaks Down a Scene from El Camino: A Breaking Bad Movie https://t.co/QnCACMR9l3",en,eigenwereldNL,107785494,
2019-10-18 14:13:24+00:00,1185197190374928384,Aaron Paul Breaks Down a Scene from Breaking Bad Movie | El Camino | Shot By Shot | Netflix https://t.co/p34dTnN0g1 #Movie #Video #Trailer #VOD #Netflix,en,MoviesVOD,975814405,
2019-10-18 13:47:10+00:00,1185190586988552194,"Trailers, clip, featurettes, images and posters for EL CAMINO: A BREAKING BAD MOVIE starring Aaron Paul.

https://t.co/0eCB5o7rdY

#elcaminoabreakingbadmovie #breakingbad #elcamino #aaronpaul #vincegilligan #bryancranston #netflix @BreakingBad @aaronpaul_8 @Netflix https://t.co/7Xme6W7o7t",en,The_Ent_Factor,239894327,
2019-10-18 13:31:40+00:00,1185186686625570817,El Camino. A Breaking Bad movie. A total waste of 2 hours of my life #Netflix,en,marcoalza,114776980,"Umbria, Italy"
2019-10-18 04:47:11+00:00,1185054694282018818,#ElCamino : A Breaking Bad Movie’ Opens With 6.5M Average-Minute U.S. Audience On #Netflix https://t.co/yOWYHcbvQl via @Deadline,en,movieangel,32437923,Germany
2019-10-18 02:02:03+00:00,1185013137973616640,#BryanCranston &amp; #AaronPaul get together for an iconic photo at the #ElCamino - A Breaking Bad Movie premiere in LA. This is the #BreakingBad film fans have been waiting for. Great job #Netflix! #1540Productions #MoviePremiere #Arrivals #SwisherProductions 📷 Line 8 Photography https://t.co/BncPU975aX,en,1540production,1616147442,"Los Angeles, CA"
2019-10-17 23:37:02+00:00,1184976645393764352,"IndieWire ‘El Camino: A Breaking Bad Movie’ Broke 6.5 Million Viewers on Its Opening Weekend: Nielsen reports Vince Gilligan's return to ""Breaking Bad"" is a ratings success for Netflix, as well as a… https://t.co/Vgc3yxQh61 #Television #ElCamino #Netflix #Nielsen Via @IndieWire",en,Streamlab_za,1023968867541045248,"Cape Town, South Africa"
2019-10-17 21:53:17+00:00,1184950535364993026,‘El Camino: A Breaking Bad Movie’ Scores 6.5 million Viewers Across First Weekend #Netflix #NetflixUpdates https://t.co/JkWyAgZH9q,en,Netflix_Updates,3579038002,
2019-10-17 19:16:48+00:00,1184911155497721856,'El Camino: A Breaking Bad Movie' Review: The ‘Breaking Bad’ epilogue we didn’t know we needed @DelaliBessa | #Netflix ★★★★½ https://t.co/LDYUJN6wyu https://t.co/35hnzonrkF,en,cultjer,237796056,
2019-10-17 16:20:12+00:00,1184866710098194433,"If anyone watched breaking bad, #netflix @netflix just put up El Camino: A Breaking Bad Movie onto their site!",en,BornThisWay_TV,3319367131,United States
2019-10-17 16:11:23+00:00,1184864492133371904,"EL CAMINO: A BREAKING BAD MOVIE: Good thing they use that subtitle or people might think Clint Eastwood made a sequel to GRAN TORINO.
https://t.co/Vc7cjsvvtt
#TheMovieGuys #movies #films #hollywood #cinema #ElCamino #BreakingBad #GranTorino #JessePinkman #ClintEastwod #Netflix https://t.co/Aud0ZthAf8",en,TheMovieGuys,13712502,Los Angeles
2019-10-17 01:15:47+00:00,1184639107726823426,"PODCAST: Better Talk Saul #34 – El Camino: A Breaking Bad Movie #ElCamino #BreakingBad #BetterCallSaul #Netflix #Podcasts 

https://t.co/uh0rA9mwWr https://t.co/UCVCFIWhq8",en,cinemageekly,386097798,Your Ears
2019-10-16 22:41:49+00:00,1184600362449285130,#BreakingBad is one of the best series from #Netflix. #ElCamino (in my opinion) is not even close to it - really a bad movie. I felt asleep many times.,en,estevao_hess,941004889274056704,"Porto Alegre, Brazil"
2019-10-16 14:18:22+00:00,1184473664747642881,"El Camino • A Breaking Bad movie

#Netflix 

👌🏾",en,ri_rhandzu,95175522,🇿🇦 
2019-10-16 13:20:04+00:00,1184458990488555520,"#inktober Day 16 

My poster for El Camino: A Breaking Bad Movie. 

You KILLED it @aaronpaul_8, Vince Gilligan and crew! 

#ElCamino #BreakingBad #Netflix https://t.co/zcXWwD8zjY",en,Longjonbronze,1151888941,
2019-10-16 08:43:43+00:00,1184389445694320641,"I enjoyed El Camino: A Breaking Bad Movie very, very much #Netflix https://t.co/IjYlNoBSD9",en,michelyntyler,76792242,"Las Vegas, NV"
2019-10-16 06:15:23+00:00,1184352118024613888,"Movies 2019 - 273. El Camino: A Breaking Bad Movie (2019; written and directed by Vince Gillian)

🌮🌮🌮 1/2 (3 1/2 tacos)

While it may be an unnecessary ending, Paul reminds us how much we love this world.

#moviereview #filmtwitter #PodernFamily #movies2019 #netflix https://t.co/57AxaCWFrj",en,FatDudeFlicks,872309893100957696,"South Dakota, USA"
2019-10-16 01:14:34+00:00,1184276413811175426,Bryan Cranston busy with autographs at the EL CAMINO - A BREAKING BAD MOVIE premiere in Los Angeles. The crowds loved seeing him walk the carpet! #LosAngelesEvents #MoviePremiere #ElCamino #Netflix #SwisherProductions #BryanCranston 📷 Line 8 Photography https://t.co/k0yLyr4rQp,en,1540production,1616147442,"Los Angeles, CA"
2019-10-15 23:25:53+00:00,1184249062620573697,#pinkman #jessepinkman #jesse #bitch #Heisenberg #walterwhite #ElCamino #ElCaminoABreakingBadMovie #breakingbad #netflix .@NetflixNL .@NetflixBeNL Top 10 Unanswered Questions in El Camino A Breaking Bad Movie https://t.co/kwV57mPRER,en,eigenwereldNL,107785494,
2019-10-15 20:08:21+00:00,1184199349921898497,"Congratulations to actor Carlos Sepulveda for his appearance in the new Netflix Original EL CAMINO: A BREAKING BAD MOVIE! So excited for you Carlos! 
#CarlosSepulveda #BreakingBad #ElCamino #Netflix #NetflixOriginal #LMT #LindaMcAlisterTalent @BreakingBad @netflix https://t.co/GQjt1NurMP",en,LindaMcAlister,21352869,
2019-10-15 17:59:20+00:00,1184166882519240705,"My review of El Camino: A Breaking Bad Movie can now be found at Kneel Before Blog!

#ElCamino #ElCaminoMovie
#ElCaminoABreakingBadMovie #BreakingBad #JessePinkman
#WalterWhite #Heisenberg #Vincegilligan #SkinnyPete #badger #Review #netflix

https://t.co/bKMa9zG65v",en,GusBallantine,1084525543,Edinburgh
2019-10-15 14:39:13+00:00,1184116521779380224,"#ICYMI Dana provided the facts on reactions to El Camino, the Breaking Bad movie that was released Friday on Netflix, while Jayson provided the fan theories. -@danaandjayson #alt949radio #Breakingbad #Elcamino #Netflix Listen to the full story here: https://t.co/dy9tLDxXlt",en,alt949sd,23493792,San Diego
2019-10-15 11:52:34+00:00,1184074584825442305,#BreakingBad #movies #netflix EL CAMINO: A BREAKING BAD MOVIE NASILDI? https://t.co/JR4Ziqdw4w,en,beyaz_gezegen,1160904235908816897,İstanbul
2019-10-15 10:04:18+00:00,1184047339503345665,‘El Camino: A Breaking Bad Movie’: Was It Worth The Wait? #Netflix #NetflixandChill https://t.co/RsGhIAUQrf,en,Netflix_Updates,3579038002,
2019-10-15 07:01:26+00:00,1184001318555271168,"about to watch the breaking bad movie 🤗🎥🍿

#ElCaminoMovie #Netflix #ElCaminoABreakingBadMovie #plzdontsuck 🙏🏻",en,KristinaSky,16482319,Westcoast 👐🏼🌴
2019-10-15 02:03:30+00:00,1183926338337546240,. @AlexGherzo heads for the border with Jesse Pinkman as he review Netflix's Breaking Bad movie El Camino! #ElCamino #BreakingBad #BreakingBadMovie #movies #Netflix #crime #thriller #vincegilligan #aaronpaul #JessePinkman #JessePlemons #Geeks #Gamers https://t.co/oyLPL8WUIN,en,GeeksGamersCom,377653828,Instagram: GeeksGamersCom
2019-10-14 21:12:56+00:00,1183853218452758528,"Aaron Paul &amp; wife Lauren Parsekian at premiere of ""El Camino: A Breaking Bad Movie"" in Los Angeles. Aaron reprises role as Jesse, coming to terms with his past. #AaronPaul #LaurenParsekian #ElCamino #BreakingBad #Netflix @BreakingBad Photo: Paul Smith / https://t.co/sxgtd9F0gT https://t.co/98VfwWMdGw",en,Featureflash,96051977,"Los Angeles, CA"
2019-10-14 17:49:53+00:00,1183802119469576193,Did anyone else catch the Red Lobster Easter egg in El Camino: A Breaking Bad Movie? #BreakingBad #ElCamino #netflix,en,redlobster,6018732,Cheddar Bay
2019-10-14 17:45:55+00:00,1183801119883051008,"'El Camino: A Breaking Bad Movie' was good albeit unnecessary. Enjoyable, but nothing that needed to be shown, very different than the great Twin Peaks movie Fire Walk With Me #ElCamino #ElCaminoABreakingBadMovie #aaronpaul #BryanCranston #Netflix #TwinPeaks #Vincegilligan #AMC",en,JasonKCritic,1729626884,
2019-10-14 15:45:05+00:00,1183770711900463110,"Please check out my El Camino : A Breaking Bad Movie SPOILER FREE Movie Review and don’t forget to like and subscribe! Thanks so much everyone. https://t.co/CIenMQtHjv

#ElCaminoABreakingBadMovie #Netflix",en,BlakeHggns,1183686732040028160,"Savannah, GA"
2019-10-14 13:03:21+00:00,1183730011230085121,#ElCaminoABreakingBadMovie #Netflix #pazartesi #film #blog EL CAMINO: A BREAKING BAD MOVIE NASILDI? https://t.co/JR4Ziqdw4w,en,beyaz_gezegen,1160904235908816897,İstanbul
2019-10-14 09:00:13+00:00,1183668824312291329,"📣 New Podcast! ""Netflix's 'El Camino: A Breaking Bad Movie' Delivers!"" on @Spreaker #breakingbad #elcamino #moneymonday #netflix #righteousrecap https://t.co/NjF01OYO7O",en,TIVOMIKE,34752352,United States
2019-10-14 03:29:49+00:00,1183585674328526850,"Seen ""El Camino: A Breaking Bad Movie"" on Netflix yet?
It's absolutely BRILLIANT!  #Netflix #ElCamino #ABreakingBadMovie @aaronpaul_8 

https://t.co/vqJxFTnVwm",en,idavidberggg,441337844,Faroe Islands
2019-10-14 01:06:08+00:00,1183549517792239616,"New episode of Netflix Rewind is up. Check out my review of El Camino: A Breaking Bad Movie.
#ElCaminoABreakingBadMovie #ElCaminoMovie #ElCaminoBreakingBad
#ElCamimo #Netflix
#NetflixReviewTH #moviereview @netflix @TubeBuddy 
https://t.co/YVLxK1zrhE https://t.co/XxR7TLTqI3",en,JamesWalkerShow,1034150062002196485,United States
2019-10-14 00:04:57+00:00,1183534117859799041,"New on USA #Netflix w/ #AudioDescription:
All Netflix Originals, TV-MA:
Deon Cole: Cole Hearted [Film; TV Variety]
El Camino: A Breaking Bad Movie [Film; Drama]
Fractured [Film; Thriller]
Rhythm + Flow [Series; Reality TV].
See all @Netflix titles w/ AD at https://t.co/R9prGRSxSe https://t.co/ffssfLNviT",en,ADPwebmaster,2372405599,
2019-10-13 22:19:32+00:00,1183507589079982080,"El Camino - A Breaking Bad Movie (2019)
.
.
.
#ElCamino #BreakingBad #Cinedicion #Cinedición #Friendship #Friend #JessePinkman #Heisenberg #WalterWhite #Netflix #BryanCranston #AaronPaul #Meme #Mexico #Español #Cine… https://t.co/rYSf7eRK6s",en,cinedicion,1171557377935663104,CDMX 
2019-10-13 21:23:04+00:00,1183493378815811585,"""Alaska?""

'El Camino: A Breaking Bad Movie' (2019)

Dir.: Vince Gilligan

#Movies #Cinema #Netflix #Cine #BreakingBad #Cinemagraphs #ElCaminoMovie https://t.co/xME2kOiJEt",en,WorldCinemania,784377855270612993,"Paris, Texas"
2019-10-13 19:27:20+00:00,1183464252734095360,What happened to Jesse? Here's my review of EL CAMINO A Breaking Bad Movie #rockfile #podcast #moviereview #breakingbad #aaronpaul #vincegilligan #netflix... https://t.co/7mKxF8jJ1h,en,ScottRocks,15443143,"Kenai, AK"
2019-10-13 16:50:24+00:00,1183424761940119552,Breaking bad movie El Camino CRAAAAAPPP #Netflix,en,Khalid_Saffy,57764001, Bahrain
2019-10-13 15:33:09+00:00,1183405319696859137,"#MovieReview El Camino; A Breaking Bad Movie
https://t.co/CegqDnHQup
#netflix #ElCaminoMovie https://t.co/UDayqO6E1h",en,k28dalton,39364146,Sunnyvale CA
2019-10-13 15:32:21+00:00,1183405118684831745,"#MovieReview El Camino; A Breaking Bad Movie
https://t.co/3QQlI091uu
#netflix #ElCaminoMovie https://t.co/zyzxOnh2uq",en,sstogner1,1537127546,USA
2019-10-13 15:17:50+00:00,1183401466020671488,"#pinkman #jessepinkman #jesse #bitch #Heisenberg #walterwhite #ElCamino #ElCaminoABreakingBadMovie #breakingbad #netflix .@NetflixNL
  .@NetflixBeNL Top 10 El Camino: A Breaking Bad Movie Moments https://t.co/Czhh32znUw",en,eigenwereldNL,107785494,
2019-10-13 11:19:53+00:00,1183341581304242176,#ElCamino #Netflix #ElCaminoABreakingBadMovie #pazar #blog #MutluPazarlar EL CAMINO: A BREAKING BAD MOVIE NASILDI? https://t.co/JR4Ziqdw4w,en,beyaz_gezegen,1160904235908816897,İstanbul
2019-10-13 10:26:44+00:00,1183328207338180608,El Camino: A Breaking Bad Movie worth it or a waste of time ? #netflix,en,Mmalmarzouq,961436088,"London, England"
2019-10-13 08:17:29+00:00,1183295679642439680,"El Camino: A Breaking Bad Movie (2019)
#NetFlix https://t.co/cDNayj3ubE",en,Visueye,454362132,Amsterdam
2019-10-13 07:53:40+00:00,1183289685826777088,"The Breaking Bad movie sequel #ElCamino was incredible! 
#ElCaminoBreakingBad #Netflix 💎💎💎 https://t.co/NMdIlLJxCi",en,S_Onslow89,968226975478403077,"Evesham, England"
2019-10-13 05:19:43+00:00,1183250942788919297,Watching El Camino A Breaking Bad movie. #Netflix,en,racquetball54,120968707,Pacific NW
2019-10-13 01:36:30+00:00,1183194768647639042,"Watching El Camino:A breaking bad movie on Netflix. Good to see the band back together,minus one. #breakingbad #jessiepinkman #netflix 😀👍🛢🛢🛢🛢💰💰💰💰 https://t.co/sbUO0vzKR3",en,KeerStephen,3437042020,
2019-10-13 01:08:36+00:00,1183187749500784642,NW 'El Camino: A Breaking Bad Movie' Been waiting to see this! 😉 #MovieNight #Netflix,en,Jsletterman,28941641,"Seguin, TX"
2019-10-13 00:17:13+00:00,1183174816322465792,"Today was, well let’s just be glad it’s over. Movie time. I wonder if the Breaking Bad movie is any good. #Netflix #ElCaminoMovie",en,RDavidM,10857562,"38.593099,-90.331922"
2019-10-12 22:33:53+00:00,1183148814984593409,"Gripping movie. Great job Vince. Seen “El Camino: A Breaking Bad Movie” on #Netflix yet? #BreakingBad 

https://t.co/P0P8SbpJ6B",en,sly111,19215031,"Vancouver, B.C. Canada"
2019-10-12 22:21:29+00:00,1183145693504069632,El Camino: A Breaking Bad Movie seems alright so far but Jesus Christ the product placements are painfully in your face. #Netflix #Movie #BreakingBad #ElCaminoMovie #ElCaminoABreakingBadMovie #Elcamino #Film,en,Schmiten,316366216,"Bedworth, England"
2019-10-12 22:09:23+00:00,1183142645943672837,"El Camino review – Breaking Bad movie finally gives fans closure
#ElCamino #AaronPaul #JessePinkman #BreakingBad #WalterWhite #VinceGilligan #Netflix
https://t.co/K5f8jVEWZk",en,SharryWilson,846779868,"Toronto, Ontario, CANADA 🇨🇦 "
2019-10-12 20:14:37+00:00,1183113766805917696,"REVIEW: Netflix's ""El Camino: A Breaking Bad Movie"" Explores Jesse Pinkman's Attempt at Escaping to a New Life

https://t.co/Ghvo5Ffz4c #ElCamino #ElCaminoMovie #ElCaminoBreakingBad #BreakingBad #Netflix https://t.co/aHy40QEkxW",en,tvrecapsreviews,329464903,
2019-10-12 20:02:17+00:00,1183110659824902145,EL CAMINO: A Breaking Bad Movie (2019) is NOW REVIEWED and available on #Mackansfilm.Org | #mackansfilmreviews #elcamino #AaronPaul #JonathanBanks #MattJones #Action #Drama #Crime #VinceGilligan #Netflix… https://t.co/TCTlP3LmZG,en,MackansFilm,255752055,"Stockholm, Sverige"
2019-10-12 19:25:56+00:00,1183101511729065984,"El Camino: A Breaking Bad Movie (2019) is NOW REVIEWED and AVAILABLE on #mackansfilm.org
#ElCamino #BreakingBad #Netflix https://t.co/IsJcvYtgLl https://t.co/QVGBILnwvZ",en,MackansFilm,255752055,"Stockholm, Sverige"
2019-10-12 18:42:53+00:00,1183090680933081088,El Camino Breaking Bad Movie is fan service at its best. Does exactly as you’d expect it to. With a few surprises along the way. I’m so happy this was very good. #ElCaminoABreakingBadMovie #BreakingBad #Netflix,en,SimonWarry,402097934,Isle of Wight
2019-10-12 18:39:48+00:00,1183089902860341248,"After Seen ""El Camino: A Breaking Bad Movie"" on #Netflix I check my frigo. Who knows.

https://t.co/jUB0OhgyUq",en,ilirhodaj,442103932,"tirana,albania"
2019-10-12 18:34:29+00:00,1183088566651539456,"Breaking Bad is my 2nd fave TV show of all time, so I was very much looking forward to seeing El Camino Breaking Bad Movie. It didn’t disappoint. It’s a fantastic film. #ElCaminoABreakingBadMovie #BreakingBad #Netflix",en,SimonWarry,402097934,Isle of Wight
2019-10-12 18:12:42+00:00,1183083083215626242,"El Camino: A Breaking Bad Movie (2019)
#filmvandedag #netflix #IMDb https://t.co/GeCphqBcMd",en,assinkbas,151087436,"Hengelo, the Netherlands"
2019-10-12 16:58:49+00:00,1183064488662257664,"Watched the Breaking Bad movie today. Well worth the wait. 👍🏻

#BreakingBad #Netflix",en,Art_I_Fish,286572452,Somewhere in County Durham
2019-10-12 16:15:14+00:00,1183053520666148866,"El Camino the Breaking Bad movie returns to what happened to Jessie after escaping from the syndicate that imprisoned him. Nostalgia for fans of the show, but is more about awful things people do to each other
#ElCamino #ElCaminoABreakingBadMovie #Netflix 
https://t.co/9Nstb5tj7B",en,YangYanZhao4,1116214305257451520,
2019-10-12 15:32:34+00:00,1183042783893958656,"Todd's apartment from the new Breaking Bad movie, El Camino.

#elcamino #breakingbad #netflix #filmlocation #newmexico #albuquerque #jessepinkman #walterwhite #heisenberg https://t.co/7cQJwGIT7l",en,GFilmLocations,713915544341200896,United Kingdom
2019-10-12 13:58:48+00:00,1183019187721166849,#elcamino #Breakingbad #netflix #recensione #film My ★★★½ review of El Camino: A Breaking Bad Movie (2019) on @letterboxd: https://t.co/stANB03cCD,en,nazcro,68665505,italia
2019-10-12 13:39:02+00:00,1183014212366295040,#Breaking_Bad Movie #El_Camino Earns Rave Reviews; Will it Boost #Netflix (NFLX) Stock? reported by https://t.co/4e8jzGkDJP ---- #Business_News #Entertainment,en,PaulESamson,126159663,"Bathurst, NB, Canada"
2019-10-12 09:41:01+00:00,1182954314635059200,Sad news. Just watched @Netflix Breaking Bad movie El Camino. Life is strange. Rest in peace Robert Forster. #Netflix #ElCaminoABreakingBadMovie https://t.co/4zuTuq2bKw,en,Rehanlive,87168298,London
2019-10-12 07:09:49+00:00,1182916262701125638,"💯💯El Camino, a Breaking Bad movie, legggaaaw!🔥🔥 #ElCaminoABreakingBadMovie #BreakingBad #Netflix https://t.co/GKgkBJSh2C",en,25shadesdarker,300658941,"Pangasinan, Philippines"
2019-10-12 06:52:03+00:00,1182911790780506112,"📽 112 - El Camino: A Breaking Bad Movie (2019) = 4/5

#ElCamino 
#ElCaminoMovie
#ElCaminoABreakingBadMovie 
#ElCaminoBreakingBadMovie 
#BreakingBadAFilm 
#BreakingBad 
#Netflix https://t.co/dq3uffwioe",en,EvertomBlak,147806008,"Curitiba, Brasil"
2019-10-12 06:35:13+00:00,1182907557154906118,Now on #Netflix: El Camino: A Breaking Bad Movie (2019)  #NetflixSG #singapore https://t.co/ujQSip1ALI,en,Flixboss_SG,999664044658380801,Singapore
2019-10-12 06:31:26+00:00,1182906603458220032,"The conclusion to Jessie Pinkman's story that I never knew I needed. El Camino continues from Breaking Bad's incredible finale. Here are my thoughts and review on El Camino: A Breaking Bad Movie written and directed by Vince Gilligan. https://t.co/vXq6SMOQq9

#ElCamino #Netflix",en,Happe_Chappe,2813171442,South Africa
2019-10-12 06:26:23+00:00,1182905334291226624,"REVIEW: Netflix's ""El Camino: A Breaking Bad Movie"" Explores Jesse Pinkman's Attempt at Escaping to a New Life

https://t.co/Ghvo5Ffz4c #ElCamino #ElCaminoMovie #ElCaminoABreakingBadMovie #Netflix https://t.co/4jVfUDfqX1",en,tvrecapsreviews,329464903,
2019-10-12 06:15:51+00:00,1182902682123718656,Now on #Netflix: El Camino: A Breaking Bad Movie (2019)  #NetflixAustralia https://t.co/2JxtcodOv0,en,FlixbossAU,970659691348004865,Australia
2019-10-12 06:13:12+00:00,1182902017787752449,"'ElCamino: A Breaking Bad Movie' is superb and now I have closure on @BreakingBad . @aaronpaul_8   resurrected as Jesse and made the performance of his career.
#ElCaminoBreakingBadMovie #ElCaminoMovie #BreakingBad 
#AaronPaul #Netflix #JessePinkman",en,PritamJBorah,854572194369748992,"Bengaluru, India"
2019-10-12 05:53:06+00:00,1182896957884456960,Now on #Netflix: El Camino: A Breaking Bad Movie (2019)  #NetflixAsia #HongKong https://t.co/DFXsMINaNC,en,Flixboss_HK,999660030646419456,Hong Kong
2019-10-12 05:34:40+00:00,1182892319286030336,"👀Thought it was going to go wide release where I’d have to plop down $28.oo. Instead, it’s on #Netflix

 “El Camino: A Breaking Bad Movie”

https://t.co/Dyh3MT4ttZ",en,LarryChiang,4925881,6502838008@duck9 com
2019-10-12 03:52:08+00:00,1182866517119160320,El Camino: A Breaking Bad Movie Review https://t.co/xkKFnMljya #streaming#music##netflix#tv#movie#film https://t.co/tCLkYQkgnK,en,IwantmyESTV,1111343411028787205,
2019-10-12 03:48:15+00:00,1182865539204616192,"Watched 🎦 ""El Camino: A Breaking Bad Movie"" (starring Aaron Paul, Jesse Plemons, &amp; Krysten Ritter) on Netflix. Great movie.    #ElCamino    #ElCaminoABreakingBadMovie    #RIPRobertForster    #Netflix",en,LombeBNgandu,1519509524,
2019-10-12 03:16:34+00:00,1182857563383177216,El Camino: A Breaking Bad Movie Review https://t.co/AqgHPCle1l #streaming#music##netflix#tv#movie#film https://t.co/kETK1ugJRe,en,IwantmyESTV,1111343411028787205,
2019-10-12 01:25:30+00:00,1182829614130966528,"Breaking News (3/3): Owner Chuck mentioned the new #BreakingBad movie on #Netflix, “New Breaking Bad movie on Netflix.”  Owner Amrit replied, “Both attention grabbers.” Everyone has returned to their neutral corners and resumed their Friday night viewing options.",en,RealTrillFFNews,1180512558542938112,NFL HQ
2019-10-12 01:22:52+00:00,1182828950046826498,I rated El Camino: A Breaking Bad Movie (2019) 8/10  #pinkman #breakingbad #netflix IMDb https://t.co/VFFtUvLTJT,en,moviemikericci,816219379,"Boston, MA"
2019-10-12 00:42:05+00:00,1182818686526033922,#ElCamino weekend it is... #Netflix — watching El Camino: A Breaking Bad Movie,en,harry0731,35434195,
